area,year,quarter,latitude,longitude,avg_d_mbps,avg_u_mbps,avg_lat_ms,tests,nearest_tower_distance_km,tower_count_1km,tower_count_2km,tower_count_5km,visible_tower_count_5km,digital_elevation_model,region_enc,typeOfArea_enc,city_enc,demand_growth_pct,region,typeOfArea,city,block_number,tower_density_ratio,year_trend,area_rolling_d_mbps,area_median_d,area_median_u,area_median_lat,area_test_count,distance_x_density
Rameee Suite 3,2021,2,26.22691077,50.60028076,15.054,12.624,21,16,0.216233306,104,378,1396,977,13,0,0,106,1.068965517,Capital Governorate,HTL,Manama,322,0.07444524,1,128.983,158.3845,24.35,19,511,0.000154784
Rameee Suite 3,2021,3,26.22691077,50.60028076,149.814,29.925,19,25,0.216233306,104,378,1396,977,13,0,0,106,1.068965517,Capital Governorate,HTL,Manama,322,0.07444524,1,76.038,158.3845,24.35,19,511,0.000154784
Rameee Suite 3,2021,4,26.22691077,50.60028076,59.112,17.479,72,21,0.216233306,104,378,1396,977,13,0,0,106,1.068965517,Capital Governorate,HTL,Manama,322,0.07444524,1,82.434,158.3845,24.35,19,511,0.000154784
Rameee Suite 3,2022,1,26.22691077,50.60028076,157.041,20.256,18,14,0.216233306,104,378,1396,977,13,0,0,106,0.108333333,Capital Governorate,HTL,Manama,322,0.07444524,2,104.463,158.3845,24.35,19,511,0.000154784
Rameee Suite 3,2022,2,26.22691077,50.60028076,170.556,33.023,31,20,0.216233306,104,378,1396,977,13,0,0,106,0.108333333,Capital Governorate,HTL,Manama,322,0.07444524,2,108.0765,158.3845,24.35,19,511,0.000154784
Rameee Suite 3,2022,3,26.22691077,50.60028076,249.812,29.284,15,84,0.216233306,104,378,1396,977,13,0,0,106,0.108333333,Capital Governorate,HTL,Manama,322,0.07444524,2,163.7985,158.3845,24.35,19,511,0.000154784
Rameee Suite 3,2022,4,26.22691077,50.60028076,497.751,69.637,12,15,0.216233306,104,378,1396,977,13,0,0,106,0.108333333,Capital Governorate,HTL,Manama,322,0.07444524,2,210.184,158.3845,24.35,19,511,0.000154784
Rameee Suite 3,2023,1,26.22691077,50.60028076,193.713,42.093,12,4,0.216233306,104,378,1396,977,13,0,0,106,-0.639097744,Capital Governorate,HTL,Manama,322,0.07444524,3,373.7815,158.3845,24.35,19,511,0.000154784
Rameee Suite 3,2023,2,26.22691077,50.60028076,558.218,77.913,12,7,0.216233306,104,378,1396,977,13,0,0,106,-0.639097744,Capital Governorate,HTL,Manama,322,0.07444524,3,345.732,158.3845,24.35,19,511,0.000154784
Rameee Suite 3,2023,3,26.22691077,50.60028076,106.61,17.97,88,30,0.216233306,104,378,1396,977,13,0,0,106,-0.639097744,Capital Governorate,HTL,Manama,322,0.07444524,3,375.9655,158.3845,24.35,19,511,0.000154784
Rameee Suite 3,2023,4,26.22691077,50.60028076,361.712,38.76,15,7,0.216233306,104,378,1396,977,13,0,0,106,-0.639097744,Capital Governorate,HTL,Manama,322,0.07444524,3,332.414,158.3845,24.35,19,511,0.000154784
Rameee Suite 3,2024,1,26.22691077,50.60028076,154.273,25.363,21,9,0.216233306,104,378,1396,977,13,0,0,106,1.333333333,Capital Governorate,HTL,Manama,322,0.07444524,4,234.161,158.3845,24.35,19,511,0.000154784
Rameee Suite 3,2024,2,26.22691077,50.60028076,221.14,19.655,56,5,0.216233306,104,378,1396,977,13,0,0,106,1.333333333,Capital Governorate,HTL,Manama,322,0.07444524,4,257.9925,158.3845,24.35,19,511,0.000154784
Rameee Suite 3,2024,3,26.22691077,50.60028076,238.365,18.483,14,91,0.216233306,104,378,1396,977,13,0,0,106,1.333333333,Capital Governorate,HTL,Manama,322,0.07444524,4,187.7065,158.3845,24.35,19,511,0.000154784
Rameee Suite 3,2024,4,26.22691077,50.60028076,173.889,22.993,16,7,0.216233306,104,378,1396,977,13,0,0,106,1.333333333,Capital Governorate,HTL,Manama,322,0.07444524,4,229.7525,158.3845,24.35,19,511,0.000154784
Rameee Suite 3,2025,1,26.22691077,50.60028076,122.67,7.626,72,5,0.216233306,104,378,1396,977,13,0,0,106,-0.642857143,Capital Governorate,HTL,Manama,322,0.07444524,5,206.127,158.3845,24.35,19,511,0.000154784
Rameee Suite 3,2025,2,26.22691077,50.60028076,159.728,35.579,16,7,0.216233306,104,378,1396,977,13,0,0,106,-0.642857143,Capital Governorate,HTL,Manama,322,0.07444524,5,148.2795,158.3845,24.35,19,511,0.000154784
Rameee Suite 3,2025,3,26.22691077,50.60028076,168.589,24.503,20,13,0.216233306,104,378,1396,977,13,0,0,106,-0.642857143,Capital Governorate,HTL,Manama,322,0.07444524,5,141.199,158.3845,24.35,19,511,0.000154784
Rameee Suite 3,2025,4,26.22691077,50.60028076,265.874,29.932,13,15,0.216233306,104,378,1396,977,13,0,0,106,-0.642857143,Capital Governorate,HTL,Manama,322,0.07444524,5,164.1585,158.3845,24.35,19,511,0.000154784
Residence Inn By Marriott,2020,1,26.20719851,50.60028076,37.742,11.231,22,40,0.136060022,148,525,1263,889,2,0,0,69,0,Capital Governorate,HTL,Ghuraifa,342,0.117088608,0,152.4206623,131.3005,20.827,18.5,1009,0.000107642
Residence Inn By Marriott,2020,2,26.20719851,50.60028076,23.599,10.658,18,38,0.136060022,148,525,1263,889,2,0,0,69,0,Capital Governorate,HTL,Ghuraifa,342,0.117088608,0,37.742,131.3005,20.827,18.5,1009,0.000107642
Residence Inn By Marriott,2020,3,26.20719851,50.60028076,51.662,18.104,26,36,0.136060022,148,525,1263,889,2,0,0,69,0,Capital Governorate,HTL,Ghuraifa,342,0.117088608,0,30.6705,131.3005,20.827,18.5,1009,0.000107642
Residence Inn By Marriott,2020,4,26.20719851,50.60028076,66.485,14.926,21,53,0.136060022,148,525,1263,889,2,0,0,69,0,Capital Governorate,HTL,Ghuraifa,342,0.117088608,0,37.6305,131.3005,20.827,18.5,1009,0.000107642
Residence Inn By Marriott,2021,1,26.20719851,50.60028076,98.994,16.707,17,54,0.136060022,148,525,1263,889,2,0,0,69,0.005988024,Capital Governorate,HTL,Ghuraifa,342,0.117088608,1,59.0735,131.3005,20.827,18.5,1009,0.000107642
Residence Inn By Marriott,2021,2,26.20719851,50.60028076,117.306,20.81,19,33,0.136060022,148,525,1263,889,2,0,0,69,0.005988024,Capital Governorate,HTL,Ghuraifa,342,0.117088608,1,82.7395,131.3005,20.827,18.5,1009,0.000107642
Residence Inn By Marriott,2021,3,26.20719851,50.60028076,98.47,13.808,18,40,0.136060022,148,525,1263,889,2,0,0,69,0.005988024,Capital Governorate,HTL,Ghuraifa,342,0.117088608,1,108.15,131.3005,20.827,18.5,1009,0.000107642
Residence Inn By Marriott,2021,4,26.20719851,50.60028076,96.965,18.299,16,41,0.136060022,148,525,1263,889,2,0,0,69,0.005988024,Capital Governorate,HTL,Ghuraifa,342,0.117088608,1,107.888,131.3005,20.827,18.5,1009,0.000107642
Residence Inn By Marriott,2022,1,26.20719851,50.60028076,114.361,18.136,18,49,0.136060022,148,525,1263,889,2,0,0,69,0.154761905,Capital Governorate,HTL,Ghuraifa,342,0.117088608,2,97.7175,131.3005,20.827,18.5,1009,0.000107642
Residence Inn By Marriott,2022,2,26.20719851,50.60028076,129.409,17.786,17,63,0.136060022,148,525,1263,889,2,0,0,69,0.154761905,Capital Governorate,HTL,Ghuraifa,342,0.117088608,2,105.663,131.3005,20.827,18.5,1009,0.000107642
Residence Inn By Marriott,2022,3,26.20719851,50.60028076,234.76,31.809,14,62,0.136060022,148,525,1263,889,2,0,0,69,0.154761905,Capital Governorate,HTL,Ghuraifa,342,0.117088608,2,121.885,131.3005,20.827,18.5,1009,0.000107642
Residence Inn By Marriott,2022,4,26.20719851,50.60028076,156.141,24.151,22,20,0.136060022,148,525,1263,889,2,0,0,69,0.154761905,Capital Governorate,HTL,Ghuraifa,342,0.117088608,2,182.0845,131.3005,20.827,18.5,1009,0.000107642
Residence Inn By Marriott,2023,1,26.20719851,50.60028076,172.226,20.844,34,17,0.136060022,148,525,1263,889,2,0,0,69,-0.041237113,Capital Governorate,HTL,Ghuraifa,342,0.117088608,3,195.4505,131.3005,20.827,18.5,1009,0.000107642
Residence Inn By Marriott,2023,2,26.20719851,50.60028076,167.358,27.685,27,53,0.136060022,148,525,1263,889,2,0,0,69,-0.041237113,Capital Governorate,HTL,Ghuraifa,342,0.117088608,3,164.1835,131.3005,20.827,18.5,1009,0.000107642
Residence Inn By Marriott,2023,3,26.20719851,50.60028076,307.938,26.297,20,82,0.136060022,148,525,1263,889,2,0,0,69,-0.041237113,Capital Governorate,HTL,Ghuraifa,342,0.117088608,3,169.792,131.3005,20.827,18.5,1009,0.000107642
Residence Inn By Marriott,2023,4,26.20719851,50.60028076,194.649,36.139,53,34,0.136060022,148,525,1263,889,2,0,0,69,-0.041237113,Capital Governorate,HTL,Ghuraifa,342,0.117088608,3,237.648,131.3005,20.827,18.5,1009,0.000107642
Residence Inn By Marriott,2024,1,26.20719851,50.60028076,251.331,29.39,18,31,0.136060022,148,525,1263,889,2,0,0,69,0.193548387,Capital Governorate,HTL,Ghuraifa,342,0.117088608,4,251.2935,131.3005,20.827,18.5,1009,0.000107642
Residence Inn By Marriott,2024,2,26.20719851,50.60028076,199.503,22.129,17,33,0.136060022,148,525,1263,889,2,0,0,69,0.193548387,Capital Governorate,HTL,Ghuraifa,342,0.117088608,4,222.99,131.3005,20.827,18.5,1009,0.000107642
Residence Inn By Marriott,2024,3,26.20719851,50.60028076,112.953,16.908,19,140,0.136060022,148,525,1263,889,2,0,0,69,0.193548387,Capital Governorate,HTL,Ghuraifa,342,0.117088608,4,225.417,131.3005,20.827,18.5,1009,0.000107642
Residence Inn By Marriott,2024,4,26.20719851,50.60028076,302.625,35.345,16,18,0.136060022,148,525,1263,889,2,0,0,69,0.193548387,Capital Governorate,HTL,Ghuraifa,342,0.117088608,4,156.228,131.3005,20.827,18.5,1009,0.000107642
Residence Inn By Marriott,2025,1,26.20719851,50.60028076,368.909,27.216,46,32,0.136060022,148,525,1263,889,2,0,0,69,-0.675675676,Capital Governorate,HTL,Ghuraifa,342,0.117088608,5,207.789,131.3005,20.827,18.5,1009,0.000107642
Residence Inn By Marriott,2025,2,26.20719851,50.60028076,191.764,26.826,21,22,0.136060022,148,525,1263,889,2,0,0,69,-0.675675676,Capital Governorate,HTL,Ghuraifa,342,0.117088608,5,335.767,131.3005,20.827,18.5,1009,0.000107642
Residence Inn By Marriott,2025,3,26.20719851,50.60028076,133.192,14.083,16,11,0.136060022,148,525,1263,889,2,0,0,69,-0.675675676,Capital Governorate,HTL,Ghuraifa,342,0.117088608,5,280.3365,131.3005,20.827,18.5,1009,0.000107642
Residence Inn By Marriott,2025,4,26.20719851,50.60028076,117.377,26.528,12,7,0.136060022,148,525,1263,889,2,0,0,69,-0.675675676,Capital Governorate,HTL,Ghuraifa,342,0.117088608,5,162.478,131.3005,20.827,18.5,1009,0.000107642
Royal Phoenicia,2020,1,26.23676565,50.5947876,32.04,13.039,25,87,0.304929077,113,343,1392,975,9,0,0,60,0,Capital Governorate,HTL,Beit Al Quran,319,0.081119885,0,152.4206623,185.54,25.773,22.5,1759,0.000218901
Royal Phoenicia,2020,2,26.23676565,50.5947876,43.949,16.802,17,43,0.304929077,113,343,1392,975,9,0,0,60,0,Capital Governorate,HTL,Beit Al Quran,319,0.081119885,0,32.04,185.54,25.773,22.5,1759,0.000218901
Royal Phoenicia,2020,3,26.23676565,50.5947876,75.231,16.897,18,55,0.304929077,113,343,1392,975,9,0,0,60,0,Capital Governorate,HTL,Beit Al Quran,319,0.081119885,0,37.9945,185.54,25.773,22.5,1759,0.000218901
Royal Phoenicia,2020,4,26.23676565,50.5947876,80.242,18.446,19,86,0.304929077,113,343,1392,975,9,0,0,60,0,Capital Governorate,HTL,Beit Al Quran,319,0.081119885,0,59.59,185.54,25.773,22.5,1759,0.000218901
Royal Phoenicia,2021,1,26.23676565,50.5947876,71.769,18.78,22,57,0.304929077,113,343,1392,975,9,0,0,60,-0.033210332,Capital Governorate,HTL,Beit Al Quran,319,0.081119885,1,77.7365,185.54,25.773,22.5,1759,0.000218901
Royal Phoenicia,2021,2,26.23676565,50.5947876,52.83,13.971,27,46,0.304929077,113,343,1392,975,9,0,0,60,-0.033210332,Capital Governorate,HTL,Beit Al Quran,319,0.081119885,1,76.0055,185.54,25.773,22.5,1759,0.000218901
Royal Phoenicia,2021,3,26.23676565,50.5947876,85.479,17.121,22,90,0.304929077,113,343,1392,975,9,0,0,60,-0.033210332,Capital Governorate,HTL,Beit Al Quran,319,0.081119885,1,62.2995,185.54,25.773,22.5,1759,0.000218901
Royal Phoenicia,2021,4,26.23676565,50.5947876,104.957,17.201,30,69,0.304929077,113,343,1392,975,9,0,0,60,-0.033210332,Capital Governorate,HTL,Beit Al Quran,319,0.081119885,1,69.1545,185.54,25.773,22.5,1759,0.000218901
Royal Phoenicia,2022,1,26.23676565,50.5947876,124.403,21.086,19,68,0.304929077,113,343,1392,975,9,0,0,60,0.671755725,Capital Governorate,HTL,Beit Al Quran,319,0.081119885,2,95.218,185.54,25.773,22.5,1759,0.000218901
Royal Phoenicia,2022,2,26.23676565,50.5947876,130.897,19.013,23,107,0.304929077,113,343,1392,975,9,0,0,60,0.671755725,Capital Governorate,HTL,Beit Al Quran,319,0.081119885,2,114.68,185.54,25.773,22.5,1759,0.000218901
Royal Phoenicia,2022,3,26.23676565,50.5947876,183.657,23.46,27,172,0.304929077,113,343,1392,975,9,0,0,60,0.671755725,Capital Governorate,HTL,Beit Al Quran,319,0.081119885,2,127.65,185.54,25.773,22.5,1759,0.000218901
Royal Phoenicia,2022,4,26.23676565,50.5947876,270.479,33.78,19,91,0.304929077,113,343,1392,975,9,0,0,60,0.671755725,Capital Governorate,HTL,Beit Al Quran,319,0.081119885,2,157.277,185.54,25.773,22.5,1759,0.000218901
Royal Phoenicia,2023,1,26.23676565,50.5947876,245.279,34.578,49,44,0.304929077,113,343,1392,975,9,0,0,60,-0.381278539,Capital Governorate,HTL,Beit Al Quran,319,0.081119885,3,227.068,185.54,25.773,22.5,1759,0.000218901
Royal Phoenicia,2023,2,26.23676565,50.5947876,261.823,28.824,39,42,0.304929077,113,343,1392,975,9,0,0,60,-0.381278539,Capital Governorate,HTL,Beit Al Quran,319,0.081119885,3,257.879,185.54,25.773,22.5,1759,0.000218901
Royal Phoenicia,2023,3,26.23676565,50.5947876,150.888,24.716,25,136,0.304929077,113,343,1392,975,9,0,0,60,-0.381278539,Capital Governorate,HTL,Beit Al Quran,319,0.081119885,3,253.551,185.54,25.773,22.5,1759,0.000218901
Royal Phoenicia,2023,4,26.23676565,50.5947876,187.423,26.962,18,49,0.304929077,113,343,1392,975,9,0,0,60,-0.381278539,Capital Governorate,HTL,Beit Al Quran,319,0.081119885,3,206.3555,185.54,25.773,22.5,1759,0.000218901
Royal Phoenicia,2024,1,26.23676565,50.5947876,236.013,37.55,16,42,0.304929077,113,343,1392,975,9,0,0,60,0.280442804,Capital Governorate,HTL,Beit Al Quran,319,0.081119885,4,169.1555,185.54,25.773,22.5,1759,0.000218901
Royal Phoenicia,2024,2,26.23676565,50.5947876,249.058,37.262,22,43,0.304929077,113,343,1392,975,9,0,0,60,0.280442804,Capital Governorate,HTL,Beit Al Quran,319,0.081119885,4,211.718,185.54,25.773,22.5,1759,0.000218901
Royal Phoenicia,2024,3,26.23676565,50.5947876,204.205,32.172,30,182,0.304929077,113,343,1392,975,9,0,0,60,0.280442804,Capital Governorate,HTL,Beit Al Quran,319,0.081119885,4,242.5355,185.54,25.773,22.5,1759,0.000218901
Royal Phoenicia,2024,4,26.23676565,50.5947876,209.319,26.83,38,80,0.304929077,113,343,1392,975,9,0,0,60,0.280442804,Capital Governorate,HTL,Beit Al Quran,319,0.081119885,4,226.6315,185.54,25.773,22.5,1759,0.000218901
Royal Phoenicia,2025,1,26.23676565,50.5947876,270.406,49.09,23,28,0.304929077,113,343,1392,975,9,0,0,60,-0.510086455,Capital Governorate,HTL,Beit Al Quran,319,0.081119885,5,206.762,185.54,25.773,22.5,1759,0.000218901
Royal Phoenicia,2025,2,26.23676565,50.5947876,276.789,38.26,21,66,0.304929077,113,343,1392,975,9,0,0,60,-0.510086455,Capital Governorate,HTL,Beit Al Quran,319,0.081119885,5,239.8625,185.54,25.773,22.5,1759,0.000218901
Royal Phoenicia,2025,3,26.23676565,50.5947876,250.924,33.526,20,35,0.304929077,113,343,1392,975,9,0,0,60,-0.510086455,Capital Governorate,HTL,Beit Al Quran,319,0.081119885,5,273.5975,185.54,25.773,22.5,1759,0.000218901
Royal Phoenicia,2025,4,26.23676565,50.5947876,254.431,27.746,35,41,0.304929077,113,343,1392,975,9,0,0,60,-0.510086455,Capital Governorate,HTL,Beit Al Quran,319,0.081119885,5,263.8565,185.54,25.773,22.5,1759,0.000218901
SHERATON BAHRAIN HTL AND TOWER,2020,1,26.21705506,50.56732178,48.804,14.066,25,54,0.640396613,46,250,1369,958,7,0,0,56,0,Capital Governorate,HTL,Az Zinj,311,0.033576642,0,152.4206623,161.025,23.404,20,1508,0.000467443
SHERATON BAHRAIN HTL AND TOWER,2020,2,26.21705506,50.56732178,37.093,15.3,21,44,0.640396613,46,250,1369,958,7,0,0,56,0,Capital Governorate,HTL,Az Zinj,311,0.033576642,0,48.804,161.025,23.404,20,1508,0.000467443
SHERATON BAHRAIN HTL AND TOWER,2020,3,26.21705506,50.56732178,36.087,15.827,18,42,0.640396613,46,250,1369,958,7,0,0,56,0,Capital Governorate,HTL,Az Zinj,311,0.033576642,0,42.9485,161.025,23.404,20,1508,0.000467443
SHERATON BAHRAIN HTL AND TOWER,2020,4,26.21705506,50.56732178,89.705,18.497,19,70,0.640396613,46,250,1369,958,7,0,0,56,0,Capital Governorate,HTL,Az Zinj,311,0.033576642,0,36.59,161.025,23.404,20,1508,0.000467443
SHERATON BAHRAIN HTL AND TOWER,2021,1,26.21705506,50.56732178,104.009,18.442,20,94,0.640396613,46,250,1369,958,7,0,0,56,0.328571429,Capital Governorate,HTL,Az Zinj,311,0.033576642,1,62.896,161.025,23.404,20,1508,0.000467443
SHERATON BAHRAIN HTL AND TOWER,2021,2,26.21705506,50.56732178,45.658,15.218,20,57,0.640396613,46,250,1369,958,7,0,0,56,0.328571429,Capital Governorate,HTL,Az Zinj,311,0.033576642,1,96.857,161.025,23.404,20,1508,0.000467443
SHERATON BAHRAIN HTL AND TOWER,2021,3,26.21705506,50.56732178,107.436,20.317,19,43,0.640396613,46,250,1369,958,7,0,0,56,0.328571429,Capital Governorate,HTL,Az Zinj,311,0.033576642,1,74.8335,161.025,23.404,20,1508,0.000467443
SHERATON BAHRAIN HTL AND TOWER,2021,4,26.21705506,50.56732178,86.599,17.351,19,85,0.640396613,46,250,1369,958,7,0,0,56,0.328571429,Capital Governorate,HTL,Az Zinj,311,0.033576642,1,76.547,161.025,23.404,20,1508,0.000467443
SHERATON BAHRAIN HTL AND TOWER,2022,1,26.21705506,50.56732178,126.987,19.119,21,72,0.640396613,46,250,1369,958,7,0,0,56,0.23297491,Capital Governorate,HTL,Az Zinj,311,0.033576642,2,97.0175,161.025,23.404,20,1508,0.000467443
SHERATON BAHRAIN HTL AND TOWER,2022,2,26.21705506,50.56732178,175.874,17.518,25,94,0.640396613,46,250,1369,958,7,0,0,56,0.23297491,Capital Governorate,HTL,Az Zinj,311,0.033576642,2,106.793,161.025,23.404,20,1508,0.000467443
SHERATON BAHRAIN HTL AND TOWER,2022,3,26.21705506,50.56732178,146.176,23.938,18,140,0.640396613,46,250,1369,958,7,0,0,56,0.23297491,Capital Governorate,HTL,Az Zinj,311,0.033576642,2,151.4305,161.025,23.404,20,1508,0.000467443
SHERATON BAHRAIN HTL AND TOWER,2022,4,26.21705506,50.56732178,227.364,24.19,17,38,0.640396613,46,250,1369,958,7,0,0,56,0.23297491,Capital Governorate,HTL,Az Zinj,311,0.033576642,2,161.025,161.025,23.404,20,1508,0.000467443
SHERATON BAHRAIN HTL AND TOWER,2023,1,26.21705506,50.56732178,270.449,36.995,15,46,0.640396613,46,250,1369,958,7,0,0,56,-0.436046512,Capital Governorate,HTL,Az Zinj,311,0.033576642,3,186.77,161.025,23.404,20,1508,0.000467443
SHERATON BAHRAIN HTL AND TOWER,2023,2,26.21705506,50.56732178,307.93,42.826,15,34,0.640396613,46,250,1369,958,7,0,0,56,-0.436046512,Capital Governorate,HTL,Az Zinj,311,0.033576642,3,248.9065,161.025,23.404,20,1508,0.000467443
SHERATON BAHRAIN HTL AND TOWER,2023,3,26.21705506,50.56732178,108.097,22.87,22,80,0.640396613,46,250,1369,958,7,0,0,56,-0.436046512,Capital Governorate,HTL,Az Zinj,311,0.033576642,3,289.1895,161.025,23.404,20,1508,0.000467443
SHERATON BAHRAIN HTL AND TOWER,2023,4,26.21705506,50.56732178,224.19,38.703,20,34,0.640396613,46,250,1369,958,7,0,0,56,-0.436046512,Capital Governorate,HTL,Az Zinj,311,0.033576642,3,208.0135,161.025,23.404,20,1508,0.000467443
SHERATON BAHRAIN HTL AND TOWER,2024,1,26.21705506,50.56732178,247.109,36.984,16,38,0.640396613,46,250,1369,958,7,0,0,56,0.520618557,Capital Governorate,HTL,Az Zinj,311,0.033576642,4,166.1435,161.025,23.404,20,1508,0.000467443
SHERATON BAHRAIN HTL AND TOWER,2024,2,26.21705506,50.56732178,195.957,28.509,21,26,0.640396613,46,250,1369,958,7,0,0,56,0.520618557,Capital Governorate,HTL,Az Zinj,311,0.033576642,4,235.6495,161.025,23.404,20,1508,0.000467443
SHERATON BAHRAIN HTL AND TOWER,2024,3,26.21705506,50.56732178,116.585,20.338,48,210,0.640396613,46,250,1369,958,7,0,0,56,0.520618557,Capital Governorate,HTL,Az Zinj,311,0.033576642,4,221.533,161.025,23.404,20,1508,0.000467443
SHERATON BAHRAIN HTL AND TOWER,2024,4,26.21705506,50.56732178,227.171,35.504,14,21,0.640396613,46,250,1369,958,7,0,0,56,0.520618557,Capital Governorate,HTL,Az Zinj,311,0.033576642,4,156.271,161.025,23.404,20,1508,0.000467443
SHERATON BAHRAIN HTL AND TOWER,2025,1,26.21705506,50.56732178,256.888,37.763,23,27,0.640396613,46,250,1369,958,7,0,0,56,-0.369491525,Capital Governorate,HTL,Az Zinj,311,0.033576642,5,171.878,161.025,23.404,20,1508,0.000467443
SHERATON BAHRAIN HTL AND TOWER,2025,2,26.21705506,50.56732178,231.983,34.513,19,21,0.640396613,46,250,1369,958,7,0,0,56,-0.369491525,Capital Governorate,HTL,Az Zinj,311,0.033576642,5,242.0295,161.025,23.404,20,1508,0.000467443
SHERATON BAHRAIN HTL AND TOWER,2025,3,26.21705506,50.56732178,283.552,45.746,22,58,0.640396613,46,250,1369,958,7,0,0,56,-0.369491525,Capital Governorate,HTL,Az Zinj,311,0.033576642,5,244.4355,161.025,23.404,20,1508,0.000467443
SHERATON BAHRAIN HTL AND TOWER,2025,4,26.21705506,50.56732178,199.522,24.052,31,80,0.640396613,46,250,1369,958,7,0,0,56,-0.369491525,Capital Governorate,HTL,Az Zinj,311,0.033576642,5,257.7675,161.025,23.404,20,1508,0.000467443
Sadad,2020,1,26.08688145,50.49481201,23.448,7.632,19.2,71,1.834920674,0,1.2,32.2,24.6,5,2,4,120,0,Northern Governorate,PPL,Sadad,1038,0,0,152.4206623,145.4972667,17.82628182,18.36111111,2701,0.055268695
Sadad,2020,2,26.08556581,50.48980713,28.55777778,8.900666667,19.77777778,67,1.720774153,0,1.555555556,29,21.66666667,5,2,4,120,0,Northern Governorate,PPL,Sadad,1038,0,0,23.448,145.4972667,17.82628182,18.36111111,2701,0.057359138
Sadad,2020,3,26.08282479,50.49102783,43.77566667,15.43066667,18.22222222,72,1.443185682,0.444444444,2.333333333,28.55555556,21.22222222,5,2,4,120,0,Northern Governorate,PPL,Sadad,1038,0.015037594,0,26.00288889,145.4972667,17.82628182,18.36111111,2701,0.048829591
Sadad,2020,4,26.08462601,50.49041748,46.18542857,13.29671429,17.71428571,85,1.681167179,0.285714286,1.714285714,28.57142857,21.28571429,5,2,4,120,0,Northern Governorate,PPL,Sadad,1038,0.009661836,0,36.16672222,145.4972667,17.82628182,18.36111111,2701,0.056851064
Sadad,2021,1,26.0839212,50.49041748,70.2487,12.8336,22.7,76,1.586784642,0.2,2,28.4,21.2,5,2,4,120,0.416949153,Northern Governorate,PPL,Sadad,1038,0.006802721,1,44.98054762,145.4972667,17.82628182,18.36111111,2701,0.053972267
Sadad,2021,2,26.08145423,50.48950195,88.97958333,12.94575,23.58333333,175,1.337225019,0.75,2.333333333,27.25,20,5,2,4,120,0.416949153,Northern Governorate,PPL,Sadad,1038,0.026548673,1,58.21706429,145.4972667,17.82628182,18.36111111,2701,0.047335399
Sadad,2021,3,26.08337297,50.49041748,77.18144444,12.78177778,20.11111111,76,1.550900852,0.444444444,2,28.66666667,21.44444444,5,2,4,120,0.416949153,Northern Governorate,PPL,Sadad,1038,0.014981273,1,79.61414167,145.4972667,17.82628182,18.36111111,2701,0.052277557
Sadad,2021,4,26.08441452,50.48986816,82.4341,12.9689,20.4,91,1.630313825,0.3,1.5,28.3,21.1,5,2,4,120,0.416949153,Northern Governorate,PPL,Sadad,1038,0.010238908,1,83.08051389,145.4972667,17.82628182,18.36111111,2701,0.05564211
Sadad,2022,1,26.08556579,50.49041748,63.33977778,10.34611111,18.88888889,92,1.738066088,0,1.444444444,29.33333333,22.11111111,5,2,4,120,-0.076555024,Northern Governorate,PPL,Sadad,1038,0,2,79.80777222,145.4972667,17.82628182,18.36111111,2701,0.057298882
Sadad,2022,2,26.08721036,50.49316406,90.1785,15.92,18.5,53,1.880556142,0,1,31.5,24,5,2,4,120,-0.076555024,Northern Governorate,PPL,Sadad,1038,0,2,72.88693889,145.4972667,17.82628182,18.36111111,2701,0.057863266
Sadad,2022,3,26.08244102,50.48986816,279.8537,27.5465,17.1,188,1.42005225,0.6,2.3,28.3,21,5,2,4,120,-0.076555024,Northern Governorate,PPL,Sadad,1038,0.020477816,2,76.75913889,145.4972667,17.82628182,18.36111111,2701,0.048465947
Sadad,2022,4,26.0834278,50.49041748,133.2459,13.8587,31.4,53,1.546664713,0.4,2,28.4,21.1,5,2,4,120,-0.076555024,Northern Governorate,PPL,Sadad,1038,0.013605442,2,185.0161,145.4972667,17.82628182,18.36111111,2701,0.052607643
Sadad,2023,1,26.08721036,50.49316406,161.9338333,19.8965,16.66666667,44,1.880556142,0,1,31.5,24,5,2,4,120,0.041450777,Northern Governorate,PPL,Sadad,1038,0,3,206.5498,145.4972667,17.82628182,18.36111111,2701,0.057863266
Sadad,2023,2,26.08337297,50.49102783,156.0783333,18.39322222,19.11111111,72,1.545119345,0.444444444,2,28.88888889,21.55555556,5,2,4,120,0.041450777,Northern Governorate,PPL,Sadad,1038,0.014869888,3,147.5898667,145.4972667,17.82628182,18.36111111,2701,0.051695443
Sadad,2023,3,26.0845379,50.49110413,173.312625,27.0575,17.875,192,1.641582753,0.25,1.625,29.5,22.125,5,2,4,120,0.041450777,Northern Governorate,PPL,Sadad,1038,0.008196721,3,159.0060833,145.4972667,17.82628182,18.36111111,2701,0.053822385
Sadad,2023,4,26.08282474,50.49041748,296.7565556,30.39977778,15.88888889,94,1.465296209,0.666666667,2.111111111,28.77777778,21.44444444,5,2,4,120,0.041450777,Northern Governorate,PPL,Sadad,1038,0.02238806,3,164.6954792,145.4972667,17.82628182,18.36111111,2701,0.049207709
Sadad,2024,1,26.08293442,50.4909668,134.9162,18.0822,17.1,116,1.472246586,0.4,2.2,28.6,21.3,5,2,4,120,1.383084577,Northern Governorate,PPL,Sadad,1038,0.013513514,4,235.0345903,145.4972667,17.82628182,18.36111111,2701,0.04973806
